Water System Name,CCR Website,Water System Website,Water System Alias,Population Served,Source Type,System Address,Contact Phone,Cities Served,Counties Served
CHEROKEE MD,http://cherokeemetro.org/documents/currentCCR.pdf,http://cherokeemetro.org/,,"23,000",Ground water,"6250 PALMER PARK BLVD
COLORADO SPRINGS, CO 80915",719-597-5080,,El Paso
"BAKERSFIELD, CITY OF",http://calwater.com/wq/ccr/2009/index.php,,,"148,015",Surface water purchased,"1720 North First Street
SAN JOSE, CA 95112-4508",408-367-8593,BAKERSFIELD,Kern
FARMINGTON WATER SYSTEM,http://www.fmtn.org/city_government/public_works/water_and_waste_water_utilities.html,http://www.fmtn.org/city_government/public_works/water_and_waste_water_utilities.html,,"38,000",Surface water,"
615 South Carlton Ave.
FARMINGTON, NM 87401",505-326-1918,FARMINGTON,San Juan
COMMUNITY WC OF GREEN VALLEY,http://communitywater.com/New_Core/2011CCR.pdf,http://www.communitywater.com,,"22,500",Ground water,"
1501 S LA CANADA DR
GREEN VALLEY, AZ 85622",520-625-8409,GREEN VALLEY,Pima
AQUARION WATER CO OF CT-STAMFORD,http://www.aquarionwater.com/CT.cfm/section/Quality/page/WaterQualityReports-CT,,,"99,415",Surface water,"835 Main Street
Mail Stop 700
BRIDGEPORT, CT 06604",203-337-5852,"DARIEN, GREENWICH, STAMFORD",Fairfield
MOBILE BOARD OF WATER AND SEWER COMM.,http://www.mawss.com/waterSystem.html,,,"279,000",Surface water,"PO BOX 180249
MOBILE, AL 36618",,MOBILE,Mobile
COLUMBIA CITY OF (SC4010001),http://www.columbiasc.net/engineering/130,,,"319,500",Surface water,"300 LAUREL ST
COLUMBIA, SC 29201",803-545-3400,COLUMBIA,Richland
MONTGOMERY WATER WORKS,https://www.mwwssb.com/water-quality/,,,"231,354",Surface water,"
P.O. Box 1631
MONTGOMERY, AL 36102",334-206-3425,MONTGOMERY,Montgomery
CHATSWORTH,http://www.chatsworthwater.com/CCR2010.pdf,http://www.chatsworthwater.com,,"28,262",Surface water,"POB 100
CHATSWORTH, GA 30705",706-695-3132,CHATSWORTH,Murray
CHEROKEE COUNTY,http://www.ccwsa.com/forms-downloads/wate-quality-report/,,,"189,542",Surface water,"POB 5000
CANTON, GA 30114-5000",770-479-1813,,Cherokee
ANN ARBOR,http://www.a2gov.org/government/publicservices/water_treatment/Pages/lab.aspx,,,"118,017",Surface water,"301 E. Huron Street
P.O. Box 8647
ANN ARBOR, MI 48107-8647",,ANN ARBOR,Washtenaw
NORTH LAS VEGAS UTILITIES,http://www.ci.north-las-vegas.nv.us/Departments/Utilities/Utilities.cfm ,,,"306,570",Surface water purchased,"2250 LAS VEGAS BLVD NORTH
LAS VEGAS, NV 89030",702-633-1275,NORTH LAS VEGAS,Clark
NORTHPORT WATER WORKS,http://www.cityofnorthport.org/public_notices.html,,,"40,551",Surface water,"3500 McFarland BLVD
3500 McFarland BLVD
NORTHPORT, AL 35476",205-342-3636,NORTHPORT,Tuscaloosa
GRANGER-HUNTER IMPROVEMENT DISTRICT,http://www.ghid.org/Water%20Quality.htm,,,"121,083",Surface water purchased,"PO BOX 701110
WEST VALLEY CITY, UT 84119",801-968-3551,,Salt Lake
KNOXVILLE UTILITIES BOARD-KUB,http://www.kub.org/wps/portal/!ut/p/c1/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gPC1OnYE8TIwMDlwAnAyMfl1BLU1c3j8BQY_1wkA6zeAMcwNEAIo_LBDND_PK-RgTkCegHuhCvfICRvp9Hfm6qfkF2dpBrkIUjAAdkOok!/dl2/d1/L2dJQSEvUUt3QS9ZQnB3LzZfSDg1QlNJNDIwMERQQjAyTERVOTVFRkhRNTM!/,,,"241,714",Surface water,"P.O. BOX 59017
KNOXVILLE, TN 37950-5901",865-594-7534,KNOXVILLE,Knox
COLORADO SPRINGS UTILITIES,http://www.csu.org/residential/services/water/wqr/item2750.html,,,"450,461",Surface water,"701 E LAS VEGAS ST
COLORADO SPRINGS, CO 80903",719-668-4587,,El Paso
CLAYTON COUNTY WATER AUTHORITY,http://www.ccwa1.com/community.information/water.quality.aspx,,,"270,000",Surface water,"1600 BATTLE CREEK ROAD
MORROW, GA 30260",770-960-5215,,Clayton
COBB COUNTY,http://water.cobbcountyga.gov/waterq.htm,,,"695,000",Surface water purchased,"660 SOUTH COBB DR
MARIETTA, GA 30060",770-419-6225,,Cobb
BLOOMINGTON,http://www.cityblm.org/index.aspx?page=21&parent=1953,http://www.cityblm.org/index.aspx?page=208,,"77,610",Surface water,"115 E. Washington St.
P.O. Box 3157
BLOOMINGTON, IL 61702-3157",309-434-2225,BLOOMINGTON,McLean
DES MOINES WATER WORKS,http://www.dmww.com/water-quality/water-quality-data/water-quality-reports/,,,"233,020",Surface water,"ATTN JENNY PUFFER
2201 GEORGE FLAGG PKWY
DES MOINES, IA 50321",515-283-8751,DES MOINES,Polk
DESERT OASIS,http://www.surpriseaz.gov/index.aspx?NID=1689,http://www.surpriseaz.gov/index.aspx?NID=710,,"5,011",Ground water,"
16000 CIVIC CENTER PLAZA
SURPRISE, AZ 85374",623-222-7036,SURPRISE,Maricopa
BOCA RATON WTP,http://www.ci.boca-raton.fl.us/Util/,,,"130,001",Ground water,"201 WEST PALMETTO PARK ROAD
BOCA RATON, FL 33432",561-239-3071,BOCA RATON,Palm Beach
SUEZ WATER DELAWARE,https://www.mysuezwater.com/sites/default/files/DECCR2018.pdf,,,"100,495",Surface water,"2000 First State Boulevard
WILMINGTON, DE 19804",302-252-3035,"NEW CASTLE, WILMINGTON",New Castle
SUEZ WATER,https://www.mysuezwater.com/sites/default/files/RIwaterquality2018.pdf,,,"21,000",Ground water,"10 HIGH STREET
SUITE K
WAKEFIELD, RI 02880",401-789-0271,SOUTH KINGSTOWN,Washington
DARTMOUTH WATER DIVISION,http://www.town.dartmouth.ma.us/Pages/DartmouthMA_DPW/water,http://www.town.dartmouth.ma.us,,"24,272",Surface water purchased,"751 ALLEN ST
DARTMOUTH, MA 02747",5089990742,DARTMOUTH,Bristol
COLUMBUS,http://www.cwwga.org/subpages1.asp?pageid=10,,,"229,000",Surface water,"P.O. BOX 1600
COLUMBUS, GA 31902",706-649-3457,,Muscogee
BELLA VISTA WATER DISTRICT,http://www.bvwd.org/water-quality-reports.htm,http://www.bvwd.org/index.htm,,"19,098",Surface water,"11368 EAST STILLWATER WAY
REDDING, CA 96003",530-241-1085,,Shasta
CLACKAMAS RIVER WATER - CLACKAMAS,http://www.crwater.com/wp-content/uploads/2013-WQ-REPORT-SOUTH-Web.pdf,http://www.crwater.com/,,"41,338",Surface water,"PO BOX 2439
CLACKAMAS, OR 97015",503-722-9247,,Clackamas
DUBUQUE WATER WORKS,http://www.cityofdubuque.org/DocumentCenter/View/33406,http://www.cityofdubuque.org/water,,"58,485",Ground water,"ATTN DENISE IHRIG
1902 HAWTHORNE ST
DUBUQUE, IA 52001",563-589-4291,DUBUQUE,Dubuque
BOYNTON BEACH PWS,http://www.boynton-beach.org/government/departments/utilities/index.html,http://www.boynton-beach.org/government/departments/utilities/index.html,,"112,000",Ground water,"124 E. WOOLBRIGHT RD.
BOYNTON BEACH, FL 33435",561-742-6403,BOYNTON BEACH,Palm Beach
MADISON SUBURBAN UD,http://msud.net/madison/madccr2017.pdf,http://msud.net,MSUD,"76,754",Surface water,"P.O. BOX 175
MADISON, TN 37116",615-868-3201,MADISON,Davidson
BRADENTON CITY OF,http://oaspub.epa.gov/enviro/sdw_query_v2.get_list?wsys_name=&fac_search=fac_beginning&fac_county=MANATEE&pop_serv=10000&pop_serv=100000&sys_status=active&pop_serv=&wsys_id=&fac_state=FL&last_fac_name=&page=1&query_results=&total_rows_found=,,,"54,409",Surface water,"1411 9TH STREET WEST
BRADENTON, FL 34205",941-748-0800,BRADENTON,Manatee
"JUNCTION CITY, CITY OF",https://jc.municipalcms.com/docview.aspx?docid=12607,http://www.junctioncity-ks.gov/,,"22,120",Ground water,"PO BOX 686
JUNCTION CITY, KS 66441",785-762-5855,JUNCTION CITY,Geary
EL MIRAGE CITY OF,http://www.cityofelmirage.org/DocumentCenter/View/10284,http://www.cityofelmirage.org/index.aspx?nid=1574,,"39,884",Ground water,"
10355 N 121st Avenue
EL MIRAGE, AZ 85355",623-876-4252,EL MIRAGE,Maricopa
KANSAS CITY BOARD OF PUBLIC UTILITIES,http://www.bpu.com/residential/index.jsp,,,"152,958",Groundwater under influence of surface water,"4301 BRENNER RD
PO BOX 4066
KANSAS CITY, KS 66104",913-573-9271,KANSAS CITY,Wyandotte
"MEMPHIS LIGHT, GAS, & WATER",http://mlgw.com/SubView.php?key=about_waterqualityreport ,,,"699,244",Ground water,"P.O. BOX 430
MEMPHIS, TN 38101-0430",901-528-4136,MEMPHIS,Shelby
EPCOR WATER - AGUA FRIA,http://www.epcor.com/water/wq/wq-aqua-fria-2011.pdf,http://www.epcor.com,,"80,959",Surface water,"
11201 WEST ALABAMA AVE
YOUNGTOWN, AZ 85363",623-445-2431,SURPRISE,Maricopa
"EAGLE, CITY OF (EASTERN ZONE)", http://bit.ly/coewater2019,http://www.cityofeagle.org/water,"City of Eagle Water Eastern Zone, Eagle City Water Eastern Zone","3,683",Ground water,"660 E CIVIC LN
EAGLE, ID 83616",208-489-8777,,Ada
"EAGLE, CITY OF (WESTERN ZONE)", http://bit.ly/coewater2019,https://www.cityofeagle.org/water,"City of Eagle Western Zone, Eagle City Water Western Zone","3,377",Ground water,"660 E CIVIC LN
EAGLE, ID 83616",208-489-8777,,Ada
IVINS,https://www.ivins.com/wp-content/uploads/2020/06/2019-CCR.pdf,http://www.ivins.com/,,"8,700",Surface water purchased,"482 N BUR SAGE TRAIL
IVINS, UT 84738-6615",435-634-0689,,Washington
WILMINGTON WATER DEPARTMENT,http://76.12.60.78/departments/pubworks_waterquality.htm,,,"107,976",Surface water,"Department of Public Works
800 North French Street
WILMINGTON, DE 19801",302-573-5522,WILMINGTON,New Castle
DRACUT WATER SUPPLY DISTRICT,http://www.dracutwater.com/pdfs/dws_AR10.pdf,HTTP://www.dracutwater.com,,"25,741",Surface water purchased,"59 HOPKINS ST
DRACUT, MA 01826",9789570441,DRACUT,Middlesex
EPCOR WATER-WILLOW VALLEY / KING STREET,http://www.gwresources.com/resources/documents/residents/qualityreports/willowvalley/kingstreet_2013.pdf,http://www.gwresources.com/,,"3,864",Ground water,"STE 300
2355 W PINNACLE PEAK RD
PHOENIX, AZ 85027",623-445-2406,MOHAVE VALLEY,Mohave
"BEVERLY HILLS-CITY, WATER DEPT.",http://www.beverlyhills.org/services/utilities/water/quality.asp,,,"43,258",Surface water purchased,"345 FOOTHILL ROAD
BEVERLY HILLS, CA 90210",310-285-2486,BEVERLY HILLS,Los Angeles
CAMAS MUNICIPAL WATER SEWER SYSTEM,http://www.ci.camas.wa.us/services/utilities/reports.htm,http://www.ci.camas.wa.us/services/utilities/reports.htm,,"28,181",Ground water,"616 NE 4th Ave
Camas, WA 98607",,,Clark
NASHVILLE WATER DEPT,http://ccr.nashville.gov,http://www.nashville.gov/water/,Metro Water Services,"702,407",Surface water,"1600 2ND AVENUE N.
NASHVILLE, TN 37208",615-862-4505,NASHVILLE,Davidson
GOLDEN HEART UTILITIES,http://www.akwater.com/water_quality.shtml ,http://www.akwater.com/water_quality.shtml ,,"78,324",Ground water,"P.O. Box 80370
3691 Cameron St. Suite 201
FAIRBANKS, AK 99708",907-455-0117,FAIRBANKS,Fairbanks North Star Borough
CARMEL WATER DEPARTMENT,http://www.carmel.in.gov/modules/showdocument.aspx?documentid=4745,http://www.carmel.in.gov/services/utilities.html,,"88,077",Groundwater under influence of surface water,"4915 East 106th Street
INDIANAPOLIS, IN 46280",317-571-4144,CARMEL,Hamilton
AUBURN HILLS,http://www.auburnhills.org/vertical/Sites/%7B33ABD079-3D78-4945-9539-FD5E01E1F1BE%7D/uploads/WaterSurvey2011.pdf,http://www.auburnhills.org/index.asp?Type=B_BASIC&SEC={5CDAB4B5-ACF1-4A5F-93FF-0784CF3B3414},,"21,412",Surface water purchased,"City of Auburn Hills DPS
1500 Brown Road
AUBURN HILLS, MI 48326",248-391-3777,AUBURN HILLS,Oakland
CUMMING,http://www.cummingutilities.com/New_Version_Consumer_Confidence_Report_for_2011.pdf,http://www.cummingutilities.com/,,"47,541",Surface water,"100 MAIN ST.
CUMMING, GA 30040",770-781-2020,CUMMING,Forsyth
SYLACAUGA UTILITIES BOARD,http://www.sylacauga.net/utilities/water/CCRBrochure2010.pdf,http://www.sylacauga.net/utilities/utilities_home.htm,,"24,087",Surface water,"301 North Elm
P.O. Box 207
SYLACAUGA, AL 35150",256-401-2508,SYLACAUGA,Talladega
BUTLER CO. WATER DISTRICT 2 PWS,http://des.butlercountyohio.org/html/drinkingwater/WaterQuality.cfm,,,"111,538",Surface water purchased,"5260 HAMILTONMIDDLETOWN RD.
HAMILTON, OH 45011",513-887-5415,,Butler
CHESTERFIELD CO CENTRAL WATER SYSTEM,http://www.chesterfield.gov/Utilities.aspx?id=2749&ekmensel=c580fa7b_66_180_2749_1,,,"320,658",Surface water,"9840 Government Center Parkway
P.O. BOX 608
CHESTERFIELD, VA 23832",804-748-1416,,Chesterfield
DADE COUNTY WATER AUTHORITY,http://www.mydadewater.com/view/27,http://www.mydadewater.com/home.php,,"17,781",Surface water,"POB 1047
TRENTON, GA 30752-1047",706-657-4341,TRENTON,Dade
SIOUX FALLS,http://www.siouxfalls.org/PublicWorks/purification/,,,"190,326",Surface water,"2100 N MINNESOTA AVENUE
SIOUX FALLS, SD 57104",6053736944,SIOUX FALLS,Minnehaha
DENVER WATER BOARD,http://www.water.denver.co.gov/WaterQuality/QualityReports/,,,"1,362,071",Surface water,"1600 W 12TH AVE
DENVER, CO 80204",303-628-6039,,Denver
LAS CRUCES MUNICIPAL WATER SYSTEM,http://www.las-cruces.org/DocumentCenter/View/2260/2018-Las-Cruces-Municipal-NM3511707-CCR-PDF,,,"102,308",Ground water,"
680 N MOTEL BLVD
LAS CRUCES, NM 88007",575-528-3514,LAS CRUCES,Dona Ana
EVERETT WATER DEPT. (MWRA),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"42,101",Surface water purchased,"19 NORMAN STREET
EVERETT, MA 02149",6173942327,EVERETT,Middlesex
BRUNSWICK COUNTY WATER SYSTEM,http://www.brunswickcountync.gov/departments/landdevelopment/utilities/annualreports.aspx,http://www.brunswickcountync.gov/Departments/LandDevelopment/Utilities.aspx,,"100,694",Surface water,"PO BOX 249
BOLIVIA, NC 28422",910-253-2657,LELAND,Brunswick
TUSCALOOSA WATER & SEWER,http://www.ci.tuscaloosa.al.us/index.aspx?NID=90,,,"172,767",Surface water,"2201 University Blvd
2201 University Blvd
TUSCALOOSA, AL 35401",205-248-5805,TUSCALOOSA,Tuscaloosa
COLUMBIA PWS,http://www.gocolumbiamo.com/WaterandLight/Water/WaterQualityReport.php,,,"100,733",Ground water,"701  E BROADWAY
PO BOX 6015
COLUMBIA, MO 65205-6015",573-874-7300,,Boone
FALLS WATER COMPANY INC,http://www.fallswater.com/fwtests.html,http://www.fallswater.com/,,"17,100",Ground water,"220 NW SECOND AVE
PORTLAND, OR 97209",503-721-2451,,Bonneville
CITY OF CHESAPEAKE - NORTHWEST RIVER SYS,http://www.chesapeake.va.us/services/depart/pub-util/water_quality.shtml,,,"166,704",Surface water,"306 Cedar Road
P.O. Box 15225
CHESAPEAKE, VA 23322",757-382-6352,CHESAPEAKE,
"GILBERT, TOWN OF",https://www.gilbertaz.gov/departments/public-works/water/water-quality/reports,https://www.gilbertaz.gov/departments/public-works/water,,"247,600",Surface water,"ATTN REBECCA HAMEL
2865 E GUADALUPE RD
GILBERT, AZ 85234",480-503-6387,GILBERT,Maricopa
GLENDALE CITY OF,http://www.glendaleaz.com/2016ccr,http://www.glendaleaz.com/utilities/,Glendale Municipal Water System,"234,766",Surface water,"28101 N. 63rd Ave.
PHOENIX, AZ 85083",623-930-3885,GLENDALE,Maricopa
GLOBAL WATER - SANTA CRUZ WATER COMPANY,http://www.gwresources.com/resources/documents/residents/qualityreports/santacruz/santacruz_2013.pdf,http://www.gwresources.com/,,"50,995",Ground water,"22590 N. Powers Parkway
MARICOPA, AZ 85138",520-483-4575,MARICOPA,Pinal
DEKALB COUNTY,http://www.dekalbwatershed.com/DrinkingWaterQualityReport.html,,,"743,000",Surface water,"1580 ROADHAVEN Drive
STONE MOUNTAIN, GA 30083",770-621-7204,,DeKalb
LOS ALAMOS MUNICIPAL WATER SYSTEM,http://www.losalamosnm.us/utilities/DPUDocuments/DPU_BR130617WaterReport.pdf,http://www.losalamosnm.us/UTILITIES/Pages/default.aspx,,"25,000",Ground water,"
1000 Central Ave, Suite 130
LOS ALAMOS, NM 87544",505-662-8157,LOS ALAMOS,Los Alamos
"BURLINGTON, CITY OF",http://www.burlingtonnc.gov/DocumentCenter/View/6734,https://www.burlingtonnc.gov/56/Water-Resources,,"54,000",Surface water,"PO BOX 1358
BURLINGTON, NC 27216",336-222-5133,BURLINGTON,Alamance
FRAMINGHAM WATER DEPT. (MWRA),http://www.mwra.com/water/html/awqr.htm,http://www.mwra.com,,"68,318",Surface water purchased,"100 WESTERN AVE
FRAMINGHAM, MA 01702",5085326050,FRAMINGHAM,Middlesex
TRUCKEE MEADOWS WATER AUTHORITY,http://www.truckeemeadowswater.com/water_system/quality/,,,"311,932",Surface water,"PO BOX 30013
TRUCKEE MEADOWS WATER
RENO, NV 89520",775-834-8117,"RENO, SPARKS",Washoe
GREENVILLE WATER (2310001),http://www.greenvillewater.com/our-water/water-quality/,http://www.greenvillewater.com,,"361,636",Surface water,"PO BOX 687
GREENVILLE, SC 29602",864-241-6004,GREENVILLE,Greenville
GSW&SA (SC2620004),http://www.gswsa.com/ext/index.asp?main=water# ,,,"172,016",Surface water,"GRAND STRANDN WATER & SEWER
PO BOX 2368
CONWAY, SC 29528-2368",843-443-8251,CONWAY,Horry
GARDNER WATER DEPARTMENT,https://www.gemgrp.com/clients/attachments/MA000364_WR.pdf?%7bts%20%272019-04-30%2010:41:47%27%7d,https://www.gardner-ma.gov/218/Water-Sewer-Department,,"19,314",Surface water,"99 HEYWOOD ST
GARDNER, MA 01440",9786308791,GARDNER,Worcester
LAFAYETTE UTILITIES WATER SYSTEM,http://www.lus.org/site26.php,,,"175,566",Ground water,"LAFAYETTE UTILITIES SYSTEM
P.O. BOX 4017-C, DIVISION 7040
LAFAYETTE, LA 70502",337-291-5921,,Lafayette Parish
BROOKESMITH SPECIAL UTILITY DISTRICT,http://www.brookesmithwater.com/water-quality-report,http://www.brookesmithwater.com,,"11,985",Surface water purchased,"PO BOX 27
BROWNWOOD, TX 76804-0027",325-646-5731,,Brown
CITIZENS WATER - INDIANAPOLIS,http://www.indianapoliswater.com/quality.html,,,"825,173",Surface water,"2150 Dr. Martin Luther King Jr. Street
INDIANAPOLIS, IN 46202",317-429-3569,INDIANAPOLIS,Marion
BROWNSVILLE PUBLIC UTILITIES BOARD,http://www.brownsville-pub.com/water/drinkrep.html,,,"176,362",Surface water,"PO BOX 3270
BROWNSVILLE, TX 78523-3270",956-983-6277,,Cameron
"CAPE CORAL, CITY OF",http://www.capecoral.net/Government/PublicWorks/UtilitiesDivision/tabid/694/language/en-US/Default.aspx,,,"146,989",Ground water,"POST OFFICE BOX 150027
CAPE CORAL, FL 33915-0027",239-242-3200,CAPE CORAL,Lee
CANTON PUBLIC WATER SYSTEM,http://www.cantonohio.gov/water/?pg=215,,,"107,500",Ground water,"2664 HARRISBURG RD NE
CANTON, OH 44705",330-438-6574,,Stark
Blaine,http://www.ci.blaine.mn.us/_Docs/_Finance/DrinkingWaterReport.pdf,http://www.ci.blaine.mn.us/index.cfm?id=50157,,"66,000",Ground water,"Blaine Public Works
10801 Town Square Drive
Blaine, MN 55449-8101",7634772199,Blaine,Anoka
CITY OF ANNAPOLIS,http://www.annapolis.gov/Government/Departments/Public/Reports/CCRweb.pdf,http://www.annapolis.gov/Government/Departments/PublicWorks.aspx,,"35,000",Ground water,"260 Defense Highway
ANNAPOLIS, MD 21401",443-336-5818,,Anne Arundel
CITY OF BALTIMORE,http://www.baltimorecity.gov/Government/AgenciesDepartments/PublicWorks.aspx,,,"1,600,000",Surface water,"CITY OF BALTIMORE D.P.W.
3001 DRUID PARK DRIVE
BALTIMORE, MD 21215",410-396-0539,,Baltimore city
ENGLEWOOD CITY OF,http://englewoodgov.org/Index.aspx?page=134,http://englewoodgov.org/Index.aspx?page=134,,"46,541",Surface water,"1500 W LAYTON AVE
ENGLEWOOD, CO 80110",303-762-2560,,Arapahoe
CITY OF CAMBRIDGE,http://www.choosecambridge.com/index.php/extensions/municipal-utilities-commission/,http://www.choosecambridge.com,,"15,000",Ground water,"P. O. BOX 214
410 ACADEMY ST
CAMBRIDGE, MD 21613",410-228-5440,,Dorchester
CITY OF CUMBERLAND,http://www.ci.cumberland.md.us/DocumentCenter/View/1522,http://www.ci.cumberland.md.us/,Evitts Creek Water Company,"27,039",Surface water,"EVITTS CREEK WATER COMPANY
57 NORTH LIBERTY STREET
CUMBERLAND, MD 21502",814-767-9552,,Allegany
CITY OF FREDERICK,http://www.cityoffrederick.com/ccr,http://www.cityoffrederick.com,,"54,000",Surface water,"D.P.W. WATER & SEWER DIVISION
111 AIRPORT DRIVE  EAST
FREDERICK, MD 21701",301-600-1186,,Frederick
BRENTWOOD,http://www.brentwoodca.gov/newsletters/newsletters.cfm#waterreport,http://www.brentwoodca.gov/start.cfm,,"61,383",Surface water purchased,"2201 ELKINS WAY
BRENTWOOD, CA 94513-7344",925-516-6020,BRENTWOOD,Contra Costa
CITY OF ROCKVILLE,http://www.rockvillemd.gov/residents/DrinkingWater2011.pdf,http://www.rockvillemd.gov/residents/water.html,,"52,000",Surface water,"111 Maryland Avenue
ROCKVILLE, MD 20850",240-341-8555,,Montgomery
NEW MEXICO STATE UNIVERSITY,http://ofs.nmsu.edu/Webdocs/May2013_Final_WATER_CONSUMERS_CONFIDENCE_REPORT_2012.pdf,http://ofs.nmsu.edu/,,"24,302",Ground water,"
PO BOX 30001, DEPT 3545
LAS CRUCES, NM 88003",575-646-5956,LAS CRUCES,Dona Ana
"LINCOLN, CITY OF",http://lincoln.ne.gov/city/pworks/water/,,,"280,369",Groundwater under influence of surface water,"DEPT OF PUBLIC WORKS & UTILITIES
555 S 10TH ST SUITE 208
LINCOLN, NE 68508",402-441-8605,LINCOLN,Lancaster
CITYOF BAYONNE,https://www.mysuezwater.com/sites/default/files/BayonneCCR2018.pdf,,,"63,000",Surface water purchased,"PO BOX 4040
110 OAK STREET
BAYONNE, NJ 07002",201-215-2783,BAYONNE CITY-0901,Hudson
PARAGOULD LIGHT WATER & CABLE,http://www.paragould.com/view/56,http://www.paragould.com/home.php,,"25,281",Ground water,"P O BOX 9
PARAGOULD, AR 72451-0009",870-239-7700,,Greene
"DANVILLE, CITY OF",http://www.danville-va.gov/index.aspx?nid=1116,,,"43,055",Surface water,"279 PARK AVE.
DANVILLE, VA 24541",434-799-6473,DANVILLE,
"OLATHE, CITY OF",http://www.olatheks.org/OMS/Water/Quality,,,"139,605",Groundwater under influence of surface water,"25851 W 119TH ST
OLATHE, KS 66061",913-971-8360,OLATHE,Johnson
DOUGLASVILLE-DOUGLAS COUNTY WSA,http://www.ddcwsa.com/water-service/water-quality-report.html,,,"109,694",Surface water,"POB 1157
DOUGLASVILLE, GA 30133-1157",770-949-7617,DOUGLASVILLE,Douglas
DUBLIN,http://www.dlcga.com/waterqualityreport.pdf,http://www.cityofdublin.org/,,"17,500",Surface water,"POB 690
DUBLIN, GA 31040-0690",478-277-5050,,Laurens
COLUMBUS MUNICIPAL UTILITY,http://www.columbusutilities.org/2011waterqualityReport.pdf,http://www.columbusutilities.org/index.shtml,,"44,061",Ground water,"1111 McClure Road
COLUMBUS, IN 47201",812-418-6429,COLUMBUS,Bartholomew
